candidate_location_id,preferred_name,normalized_name,candidate_type,promotion_class,factual_identity_status,identity_evidence,source_support,licence_classes,licence_state,odbl_evidence_present,boundary_conflict,conflicts,duplicate_evidence,osm_only,promotion_reasons,human_review_required,review_set_reason,unresolved_attributes,required_probe_names,representative_latitude,representative_longitude,review_category
pl-gp-v01-ad70875e6050d4d23a11,Waverley,waverley,locality,founder_review_required,requires_founder_review,"{""class"":""three_or_more_source_contextual_match"",""confidence"":""high"",""direct_cross_identifier"":false,""exact_contextual"":true,""fuzzy_proposals_withheld"":0,""match_methods"":{""exact_contextual"":3},""match_statuses"":{""ambiguous"":3},""not_based_on_name_equality_alone"":true,""robust"":true,""very_strong"":true}","{""geonames_feature_classes"":{""P"":1},""geonames_feature_codes"":{""PPLX"":1},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[""suburb""],""osm_residential_values"":[],""source_count"":3,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""P"",""feature_code"":""PPLX"",""feature_description"":""section of populated place""},""proposed_type_hints"":[""locality"",""neighbourhood""],""source"":""geonames"",""source_native_id"":""941376"",""source_record_id"":""sr:geonames:941376""},{""classification"":{""designation"":""PPLX"",""feature_class"":""P"",""language"":null,""name_rank"":""1"",""script"":null,""ufi"":""-1299709"",""uni"":""-1882251""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""nga_gns"",""source_native_id"":""-1299709:-1882251:4986"",""source_record_id"":""sr:nga_gns:-1299709:-1882251:4986""},{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""node"",""landuse"":null,""place"":""suburb"",""residential"":null},""proposed_type_hints"":[""osm_place"",""suburb""],""source"":""osm"",""source_native_id"":""node/262718563"",""source_record_id"":""sr:osm:node/262718563""}],""source_record_ids"":[""sr:geonames:941376"",""sr:nga_gns:-1299709:-1882251:4986"",""sr:osm:node/262718563""],""sources"":[""geonames"",""nga_gns"",""osm""]}","[""CC_BY_4"",""NO_RESTRICTION_GNS"",""ODBL_1""]",MIXED_INCLUDES_ODBL,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-5edf7c8af629d8f9fcfa"",""candidate_location_id_b"":""pl-gp-v01-ad70875e6050d4d23a11"",""distance_km"":0.417}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-583027856aed313c046c"",""pl-gp-v01-5edf7c8af629d8f9fcfa"",""pl-gp-v01-ad70875e6050d4d23a11""],""normalized_name_group_size"":3}",False,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""candidate_type"",""independent_identity_vs_duplicate_source_object""]",[],-25.70229,28.259068,ambiguous_identity_or_duplicate
pl-gp-v01-b3fb736d5dc294515832,Featherbrooke Estate,featherbrooke estate,neighbourhood,founder_review_required,requires_founder_review,"{""class"":""single_source_baseline"",""confidence"":""low"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{""P"":1},""geonames_feature_codes"":{""PPLX"":1},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""P"",""feature_code"":""PPLX"",""feature_description"":""section of populated place""},""proposed_type_hints"":[""locality"",""neighbourhood""],""source"":""geonames"",""source_native_id"":""8063429"",""source_record_id"":""sr:geonames:8063429""}],""source_record_ids"":[""sr:geonames:8063429""],""sources"":[""geonames""]}","[""CC_BY_4""]",PERMISSIVE_OR_ATTRIBUTION_ONLY,False,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-b3fb736d5dc294515832"",""candidate_location_id_b"":""pl-gp-v01-e68f6ef6c774fdbd0e25"",""distance_km"":0.148}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-b3fb736d5dc294515832"",""pl-gp-v01-e68f6ef6c774fdbd0e25""],""normalized_name_group_size"":2}",False,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""independent_identity_vs_duplicate_source_object""]",[],-26.07737,27.83918,ambiguous_identity_or_duplicate
pl-gp-v01-b960b1e4421627018b2d,Babelegi,babelegi,town,founder_review_required,requires_founder_review,"{""class"":""multi_source_contextual_match"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":true,""fuzzy_proposals_withheld"":0,""match_methods"":{""exact_contextual"":1},""match_statuses"":{""conflict"":1,""high_confidence"":1},""not_based_on_name_equality_alone"":true,""robust"":true,""very_strong"":false}","{""geonames_feature_classes"":{""P"":1},""geonames_feature_codes"":{""PPL"":1},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[],""osm_residential_values"":[],""source_count"":2,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""P"",""feature_code"":""PPL"",""feature_description"":""populated place""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""geonames"",""source_native_id"":""1105747"",""source_record_id"":""sr:geonames:1105747""},{""classification"":{""designation"":""PPL"",""feature_class"":""P"",""language"":null,""name_rank"":""1"",""script"":null,""ufi"":""436836"",""uni"":""558583""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""nga_gns"",""source_native_id"":""436836:558583:116976"",""source_record_id"":""sr:nga_gns:436836:558583:116976""}],""source_record_ids"":[""sr:geonames:1105747"",""sr:nga_gns:436836:558583:116976""],""sources"":[""geonames"",""nga_gns""]}","[""CC_BY_4"",""NO_RESTRICTION_GNS""]",PERMISSIVE_OR_ATTRIBUTION_ONLY,False,True,"[""inside_admin_code_conflict""]","{""close_same_context"":false,""close_same_context_pairs"":[],""duplicate_name_action"":""not_applicable"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-b960b1e4421627018b2d""],""normalized_name_group_size"":1}",False,"[""point is inside Gauteng but source administrative coding conflicts and independent identity support is weak""]",True,point is inside Gauteng but source administrative coding conflicts and independent identity support is weak,"[""administrative_context""]",[],-25.357559000000002,28.277368000000003,boundary_admin_identity
pl-gp-v01-bb3c51d1199b51b8d155,Meadowlands East,meadowlands east,suburb,founder_review_required,requires_founder_review,"{""class"":""OSM_place_single_source"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{},""geonames_feature_codes"":{},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[""suburb""],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""node"",""landuse"":null,""place"":""suburb"",""residential"":null},""proposed_type_hints"":[""osm_place"",""suburb""],""source"":""osm"",""source_native_id"":""node/262710011"",""source_record_id"":""sr:osm:node/262710011""}],""source_record_ids"":[""sr:osm:node/262710011""],""sources"":[""osm""]}","[""ODBL_1""]",ODBL_ONLY,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-22bf93f3592f8a9c9c4b"",""candidate_location_id_b"":""pl-gp-v01-bb3c51d1199b51b8d155"",""distance_km"":0.427}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-22bf93f3592f8a9c9c4b"",""pl-gp-v01-bb3c51d1199b51b8d155""],""normalized_name_group_size"":2}",True,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""independent_identity_vs_duplicate_source_object""]",[],-26.2175,27.9016667,ambiguous_identity_or_duplicate
pl-gp-v01-bf3bda5e9b73324fb944,Kyalami,kyalami,neighbourhood,candidate_only,candidate,"{""class"":""single_source_baseline"",""confidence"":""low"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""single_source"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{""P"":1},""geonames_feature_codes"":{""PPLX"":1},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""P"",""feature_code"":""PPLX"",""feature_description"":""section of populated place""},""proposed_type_hints"":[""locality"",""neighbourhood""],""source"":""geonames"",""source_native_id"":""7302796"",""source_record_id"":""sr:geonames:7302796""}],""source_record_ids"":[""sr:geonames:7302796""],""sources"":[""geonames""]}","[""CC_BY_4""]",PERMISSIVE_OR_ATTRIBUTION_ONLY,False,False,[],"{""close_same_context"":false,""close_same_context_pairs"":[],""duplicate_name_action"":""not_applicable"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-bf3bda5e9b73324fb944""],""normalized_name_group_size"":1}",False,"[""evidence does not meet the independent identity threshold for factual canonical promotion""]",True,required property-search probe remains weak or non-independent,[],"[""Kyalami""]",-25.98944,28.07667,important_probe_weak_evidence
pl-gp-v01-c1b972891e5ee3d8ab04,Derdepoortpark,derdepoortpark,suburb,founder_review_required,requires_founder_review,"{""class"":""OSM_place_single_source"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{},""geonames_feature_codes"":{},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[""suburb""],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""node"",""landuse"":null,""place"":""suburb"",""residential"":null},""proposed_type_hints"":[""osm_place"",""suburb""],""source"":""osm"",""source_native_id"":""node/4268911385"",""source_record_id"":""sr:osm:node/4268911385""}],""source_record_ids"":[""sr:osm:node/4268911385""],""sources"":[""osm""]}","[""ODBL_1""]",ODBL_ONLY,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-19b9d8f7f964b239e124"",""candidate_location_id_b"":""pl-gp-v01-c1b972891e5ee3d8ab04"",""distance_km"":0.062}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-19b9d8f7f964b239e124"",""pl-gp-v01-c1b972891e5ee3d8ab04""],""normalized_name_group_size"":2}",True,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""independent_identity_vs_duplicate_source_object""]",[],-25.6973637,28.2936092,ambiguous_identity_or_duplicate
pl-gp-v01-c4636dc929ca15585b41,Melville Koppies,melville koppies,locality,founder_review_required,requires_founder_review,"{""class"":""single_source_baseline"",""confidence"":""low"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""conflict"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{""L"":1},""geonames_feature_codes"":{""RESN"":1},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""L"",""feature_code"":""RESN"",""feature_description"":""nature reserve""},""proposed_type_hints"":[""locality""],""source"":""geonames"",""source_native_id"":""6295578"",""source_record_id"":""sr:geonames:6295578""}],""source_record_ids"":[""sr:geonames:6295578""],""sources"":[""geonames""]}","[""CC_BY_4""]",PERMISSIVE_OR_ATTRIBUTION_ONLY,False,True,"[""inside_admin_code_conflict""]","{""close_same_context"":false,""close_same_context_pairs"":[],""duplicate_name_action"":""not_applicable"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-c4636dc929ca15585b41""],""normalized_name_group_size"":1}",False,"[""point is inside Gauteng but source administrative coding conflicts and independent identity support is weak""]",True,point is inside Gauteng but source administrative coding conflicts and independent identity support is weak,"[""administrative_context""]",[],-26.17023,27.99334,boundary_admin_identity
pl-gp-v01-caf5c06237858b5da2ba,Theoville,theoville,town,founder_review_required,requires_founder_review,"{""class"":""multi_source_contextual_match"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":true,""fuzzy_proposals_withheld"":0,""match_methods"":{""exact_contextual"":1},""match_statuses"":{""conflict"":1,""high_confidence"":1},""not_based_on_name_equality_alone"":true,""robust"":true,""very_strong"":false}","{""geonames_feature_classes"":{""P"":1},""geonames_feature_codes"":{""PPL"":1},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[],""osm_residential_values"":[],""source_count"":2,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""P"",""feature_code"":""PPL"",""feature_description"":""populated place""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""geonames"",""source_native_id"":""949399"",""source_record_id"":""sr:geonames:949399""},{""classification"":{""designation"":""PPL"",""feature_class"":""P"",""language"":null,""name_rank"":""1"",""script"":null,""ufi"":""-1290653"",""uni"":""-1871636""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""nga_gns"",""source_native_id"":""-1290653:-1871636:17668"",""source_record_id"":""sr:nga_gns:-1290653:-1871636:17668""}],""source_record_ids"":[""sr:geonames:949399"",""sr:nga_gns:-1290653:-1871636:17668""],""sources"":[""geonames"",""nga_gns""]}","[""CC_BY_4"",""NO_RESTRICTION_GNS""]",PERMISSIVE_OR_ATTRIBUTION_ONLY,False,True,"[""inside_admin_code_conflict""]","{""close_same_context"":false,""close_same_context_pairs"":[],""duplicate_name_action"":""not_applicable"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-caf5c06237858b5da2ba""],""normalized_name_group_size"":1}",False,"[""point is inside Gauteng but source administrative coding conflicts and independent identity support is weak""]",True,point is inside Gauteng but source administrative coding conflicts and independent identity support is weak,"[""administrative_context""]",[],-26.761498000000003,27.753811,boundary_admin_identity
pl-gp-v01-d8fc64524fc78270f0f2,Lebaleng,lebaleng,town,founder_review_required,requires_founder_review,"{""class"":""multi_source_contextual_match"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":true,""fuzzy_proposals_withheld"":0,""match_methods"":{""exact_contextual"":1},""match_statuses"":{""conflict"":1,""high_confidence"":1},""not_based_on_name_equality_alone"":true,""robust"":true,""very_strong"":false}","{""geonames_feature_classes"":{""P"":1},""geonames_feature_codes"":{""PPL"":1},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[],""osm_residential_values"":[],""source_count"":2,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""P"",""feature_code"":""PPL"",""feature_description"":""populated place""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""geonames"",""source_native_id"":""1105760"",""source_record_id"":""sr:geonames:1105760""},{""classification"":{""designation"":""PPL"",""feature_class"":""P"",""language"":null,""name_rank"":""1"",""script"":null,""ufi"":""437016"",""uni"":""558808""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""nga_gns"",""source_native_id"":""437016:558808:117006"",""source_record_id"":""sr:nga_gns:437016:558808:117006""}],""source_record_ids"":[""sr:geonames:1105760"",""sr:nga_gns:437016:558808:117006""],""sources"":[""geonames"",""nga_gns""]}","[""CC_BY_4"",""NO_RESTRICTION_GNS""]",PERMISSIVE_OR_ATTRIBUTION_ONLY,False,True,"[""inside_admin_code_conflict""]","{""close_same_context"":false,""close_same_context_pairs"":[],""duplicate_name_action"":""not_applicable"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-d8fc64524fc78270f0f2""],""normalized_name_group_size"":1}",False,"[""point is inside Gauteng but source administrative coding conflicts and independent identity support is weak""]",True,point is inside Gauteng but source administrative coding conflicts and independent identity support is weak,"[""administrative_context""]",[],-25.539442,28.0813895,boundary_admin_identity
pl-gp-v01-df959cb5446d21c9b97c,Leachville,leachville,suburb,founder_review_required,requires_founder_review,"{""class"":""OSM_place_single_source"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{},""geonames_feature_codes"":{},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[""residential""],""osm_place_values"":[""suburb""],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""way"",""landuse"":""residential"",""place"":""suburb"",""residential"":null},""proposed_type_hints"":[""osm_place"",""suburb""],""source"":""osm"",""source_native_id"":""way/35720663"",""source_record_id"":""sr:osm:way/35720663""}],""source_record_ids"":[""sr:osm:way/35720663""],""sources"":[""osm""]}","[""ODBL_1""]",ODBL_ONLY,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-28a23a6ce0b62338bcdb"",""candidate_location_id_b"":""pl-gp-v01-df959cb5446d21c9b97c"",""distance_km"":0.049}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-28a23a6ce0b62338bcdb"",""pl-gp-v01-df959cb5446d21c9b97c""],""normalized_name_group_size"":2}",True,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""independent_identity_vs_duplicate_source_object""]",[],-26.231915049999998,28.33403428596743,ambiguous_identity_or_duplicate
pl-gp-v01-e2332980a9db768081c5,Country View,country view,neighbourhood,founder_review_required,requires_founder_review,"{""class"":""single_source_baseline"",""confidence"":""low"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{""P"":1},""geonames_feature_codes"":{""PPLX"":1},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""P"",""feature_code"":""PPLX"",""feature_description"":""section of populated place""},""proposed_type_hints"":[""locality"",""neighbourhood""],""source"":""geonames"",""source_native_id"":""11204226"",""source_record_id"":""sr:geonames:11204226""}],""source_record_ids"":[""sr:geonames:11204226""],""sources"":[""geonames""]}","[""CC_BY_4""]",PERMISSIVE_OR_ATTRIBUTION_ONLY,False,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-75ceb9a9192be0139b52"",""candidate_location_id_b"":""pl-gp-v01-e2332980a9db768081c5"",""distance_km"":0.309}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-75ceb9a9192be0139b52"",""pl-gp-v01-8b01b606f50eb1b984df"",""pl-gp-v01-c432be8fe0cd89072596"",""pl-gp-v01-e2332980a9db768081c5""],""normalized_name_group_size"":4}",False,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""independent_identity_vs_duplicate_source_object""]",[],-25.945,28.12694,ambiguous_identity_or_duplicate
pl-gp-v01-e7972062766a0f7edf50,Richmond,richmond,neighbourhood,founder_review_required,requires_founder_review,"{""class"":""direct_cross_identifier"",""confidence"":""high"",""direct_cross_identifier"":true,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{""direct_cross_identifier"":1},""match_statuses"":{""ambiguous"":2},""not_based_on_name_equality_alone"":true,""robust"":true,""very_strong"":true}","{""geonames_feature_classes"":{},""geonames_feature_codes"":{},""osm_alias_tags"":{},""osm_identifier_tags"":{""wikidata"":1,""wikipedia"":1},""osm_landuse_values"":[],""osm_place_values"":[""neighbourhood""],""osm_residential_values"":[],""source_count"":2,""source_native_types"":[{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""way"",""landuse"":null,""place"":""neighbourhood"",""residential"":null},""proposed_type_hints"":[""neighbourhood"",""osm_place""],""source"":""osm"",""source_native_id"":""way/1489761671"",""source_record_id"":""sr:osm:way/1489761671""},{""classification"":{""description"":[""Richmond is one of Johannesburg's oldest suburbs""],""instance_of"":[""http://www.wikidata.org/entity/Q188509"",""http://www.wikidata.org/entity/Q486972""]},""proposed_type_hints"":[""locality""],""source"":""wikidata"",""source_native_id"":""Q61359147"",""source_record_id"":""sr:wikidata:Q61359147""}],""source_record_ids"":[""sr:osm:way/1489761671"",""sr:wikidata:Q61359147""],""sources"":[""osm"",""wikidata""]}","[""CC0"",""ODBL_1""]",MIXED_INCLUDES_ODBL,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-3f1f181735005aab64a6"",""candidate_location_id_b"":""pl-gp-v01-e7972062766a0f7edf50"",""distance_km"":0.118}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-3f1f181735005aab64a6"",""pl-gp-v01-e7972062766a0f7edf50""],""normalized_name_group_size"":2}",False,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""candidate_type"",""independent_identity_vs_duplicate_source_object""]",[],-26.180635875,28.016385202373936,ambiguous_identity_or_duplicate
pl-gp-v01-ebc58f0311d83f8648cb,Midstream Estate,midstream estate,suburb,founder_review_required,requires_founder_review,"{""class"":""OSM_place_single_source"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{},""geonames_feature_codes"":{},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[""suburb""],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""node"",""landuse"":null,""place"":""suburb"",""residential"":null},""proposed_type_hints"":[""osm_place"",""suburb""],""source"":""osm"",""source_native_id"":""node/866282626"",""source_record_id"":""sr:osm:node/866282626""}],""source_record_ids"":[""sr:osm:node/866282626""],""sources"":[""osm""]}","[""ODBL_1""]",ODBL_ONLY,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-2fad4c8097c15027f8ec"",""candidate_location_id_b"":""pl-gp-v01-ebc58f0311d83f8648cb"",""distance_km"":0.13}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-2fad4c8097c15027f8ec"",""pl-gp-v01-ebc58f0311d83f8648cb""],""normalized_name_group_size"":2}",True,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""independent_identity_vs_duplicate_source_object""]",[],-25.9111052,28.1933548,ambiguous_identity_or_duplicate
pl-gp-v01-ef9db80b7a695b04071b,Sandton Convention Centre,sandton convention centre,locality,founder_review_required,requires_founder_review,"{""class"":""single_source_baseline"",""confidence"":""low"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""conflict"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{""L"":1},""geonames_feature_codes"":{""CTRB"":1},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""L"",""feature_code"":""CTRB"",""feature_description"":""business center""},""proposed_type_hints"":[""locality""],""source"":""geonames"",""source_native_id"":""7534689"",""source_record_id"":""sr:geonames:7534689""}],""source_record_ids"":[""sr:geonames:7534689""],""sources"":[""geonames""]}","[""CC_BY_4""]",PERMISSIVE_OR_ATTRIBUTION_ONLY,False,True,"[""inside_admin_code_conflict""]","{""close_same_context"":false,""close_same_context_pairs"":[],""duplicate_name_action"":""not_applicable"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-ef9db80b7a695b04071b""],""normalized_name_group_size"":1}",False,"[""point is inside Gauteng but source administrative coding conflicts and independent identity support is weak""]",True,point is inside Gauteng but source administrative coding conflicts and independent identity support is weak,"[""administrative_context""]",[],-26.10694,28.05167,boundary_admin_identity
pl-gp-v01-f4149dbaa40c31ab7bb9,Kophou,kophou,town,founder_review_required,requires_founder_review,"{""class"":""multi_source_contextual_match"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":true,""fuzzy_proposals_withheld"":0,""match_methods"":{""exact_contextual"":1},""match_statuses"":{""conflict"":1,""high_confidence"":1},""not_based_on_name_equality_alone"":true,""robust"":true,""very_strong"":false}","{""geonames_feature_classes"":{""P"":1},""geonames_feature_codes"":{""PPL"":1},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[],""osm_residential_values"":[],""source_count"":2,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""P"",""feature_code"":""PPL"",""feature_description"":""populated place""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""geonames"",""source_native_id"":""987959"",""source_record_id"":""sr:geonames:987959""},{""classification"":{""designation"":""PPL"",""feature_class"":""P"",""language"":null,""name_rank"":""1"",""script"":null,""ufi"":""-1247368"",""uni"":""-1820641""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""nga_gns"",""source_native_id"":""-1247368:-1820641:67875"",""source_record_id"":""sr:nga_gns:-1247368:-1820641:67875""}],""source_record_ids"":[""sr:geonames:987959"",""sr:nga_gns:-1247368:-1820641:67875""],""sources"":[""geonames"",""nga_gns""]}","[""CC_BY_4"",""NO_RESTRICTION_GNS""]",PERMISSIVE_OR_ATTRIBUTION_ONLY,False,True,"[""inside_admin_code_conflict""]","{""close_same_context"":false,""close_same_context_pairs"":[],""duplicate_name_action"":""not_applicable"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-f4149dbaa40c31ab7bb9""],""normalized_name_group_size"":1}",False,"[""point is inside Gauteng but source administrative coding conflicts and independent identity support is weak""]",True,point is inside Gauteng but source administrative coding conflicts and independent identity support is weak,"[""administrative_context""]",[],-25.8666685,27.6666685,boundary_admin_identity
